caseid,birthyr,gender4,race,educ,region,ideo5,religpew,faminc_new,pid3,327a,327b,327d,330a,330b,330c,331a,331b,331d,332a,332b,332c,332d,332e,332f,332g,333a,333b,333c,333d,334a,334b,334c,334d,334e,334f,334g,334h,355a,355e
1240536405,C,B,A,D,C,C,A,B,B,A,A,A,B,A,B,A,A,B,B,B,A,A,A,A,B,B,A,A,B,B,A,A,B,A,A,A,A,A,A
1237463989,C,A,A,F,A,A,B,L,A,A,A,B,A,A,B,A,B,B,A,A,B,B,B,B,B,A,A,A,A,A,A,B,A,A,A,A,A,A,B
1249693979,B,A,C,F,D,C,B,L,A,A,A,A,A,A,B,A,A,B,A,A,B,B,B,B,A,A,A,A,A,B,A,B,B,A,A,A,A,A,B
1243567433,B,A,A,C,A,C,A,C,C,B,B,B,A,A,A,B,A,A,A,B,A,B,A,B,B,A,B,B,A,A,A,A,B,A,A,A,A,B,B
1240429859,D,B,A,F,D,A,K,I,A,A,A,A,B,A,B,A,A,B,A,B,B,B,B,B,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A
1245178073,B,B,B,B,B,C,A,I,A,A,A,B,B,A,B,A,B,B,A,A,B,B,B,B,A,A,B,A,A,A,A,A,B,A,A,B,A,A,A
1243892257,B,B,A,C,C,D,A,D,B,B,A,B,B,A,B,B,A,A,B,A,A,A,A,B,A,A,A,B,A,A,A,A,B,B,A,B,A,A,B
1244926387,C,B,A,C,C,E,A,I,B,B,A,B,A,B,B,B,A,A,B,A,A,A,A,B,B,B,B,B,B,B,B,A,B,B,B,B,B,B,B
1240400615,B,B,A,D,C,B,A,D,A,A,A,A,B,A,B,A,A,A,B,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B
1242640091,C,B,A,E,C,D,A,A,B,A,A,A,A,A,B,A,A,A,A,A,B,A,B,B,A,A,A,A,A,A,A,A,B,B,A,B,B,A,A
1240384673,C,A,C,B,B,C,J,L,C,A,A,A,A,B,A,A,A,A,A,B,B,B,B,B,A,A,A,A,A,A,A,A,B,A,A,B,A,A,B
1238868151,C,A,A,F,C,D,A,L,B,B,A,A,A,B,B,B,A,A,B,A,A,A,A,B,B,B,B,B,B,B,A,A,B,B,B,B,A,B,B
1236907547,B,A,C,C,D,C,I,J,C,A,A,A,A,A,B,A,A,B,A,B,B,B,B,B,A,A,A,A,B,B,A,A,B,A,A,A,A,A,B
1239357543,B,A,B,B,C,C,K,B,A,A,A,B,B,A,A,A,A,A,B,A,A,B,B,B,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A
1237315499,D,A,C,E,D,C,A,K,A,A,A,A,A,B,B,B,A,A,B,A,A,B,B,B,B,A,B,A,B,B,A,A,B,A,B,B,A,A,B
1242243559,B,A,A,D,C,D,L,E,D,B,A,B,B,B,B,B,A,A,A,A,B,B,B,B,A,B,B,B,A,B,A,A,B,B,B,B,A,B,B
1243747575,B,A,A,F,C,A,A,K,A,A,A,B,A,A,B,A,A,B,A,B,B,B,B,B,A,A,A,A,A,A,A,A,B,B,A,B,A,A,B
1240488337,B,B,A,D,B,A,K,E,A,A,A,A,B,A,B,A,B,B,A,B,B,B,B,B,B,A,A,A,A,A,A,B,B,A,B,B,A,A,B
1235046239,C,B,A,F,C,C,B,I,C,B,A,A,A,B,A,B,A,A,A,A,A,A,A,B,B,B,B,B,B,A,A,A,B,A,A,A,A,B,B
1237467111,B,B,B,C,C,B,A,L,A,A,A,A,B,A,B,A,A,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,B,A,A,B,A,A,A
1240118445,B,A,A,C,A,D,B,G,B,B,A,A,A,B,A,A,A,A,A,A,B,A,A,B,B,B,B,B,B,B,B,A,B,B,B,B,B,B,B
1238327993,D,B,C,F,B,C,B,L,B,B,B,B,B,B,A,B,B,A,B,A,A,A,B,B,A,B,B,B,B,B,A,A,B,A,B,B,B,B,B
1237526329,C,B,A,D,A,A,A,G,A,A,A,A,A,A,B,A,A,B,A,B,B,B,B,B,A,A,A,A,B,A,A,B,B,A,A,A,A,A,B
1236814353,B,A,A,E,A,C,B,L,C,A,A,B,A,A,B,A,A,A,A,B,A,A,B,B,A,A,A,A,A,B,A,A,B,B,A,A,B,A,A
1242818621,B,A,A,E,C,B,A,I,A,A,A,A,A,A,B,A,A,B,A,B,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A
1245154125,B,A,B,F,C,C,L,J,D,A,A,A,B,A,B,A,A,B,B,B,A,A,A,A,B,A,A,A,A,A,A,B,B,A,A,B,A,A,B
1246259473,D,A,A,E,D,A,K,E,D,A,A,A,B,A,B,A,B,B,A,B,B,B,B,B,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A
1236921005,B,B,A,D,C,C,E,D,B,B,A,B,B,A,B,B,A,A,A,B,A,A,B,B,A,A,A,A,A,B,A,A,B,A,A,B,A,A,B
1239769485,B,B,A,E,A,C,B,L,B,B,A,B,B,A,B,A,A,A,B,B,B,B,A,B,B,B,B,B,B,A,A,A,B,A,A,B,A,B,B
1236922573,B,A,A,F,C,B,A,C,A,A,A,A,B,A,B,A,A,B,B,B,B,B,B,B,A,A,A,A,B,A,A,B,A,A,A,A,A,A,A
1238396167,D,B,A,E,A,A,I,L,A,A,A,A,B,A,B,A,B,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A
1247369501,B,B,C,B,C,E,B,F,B,B,A,B,A,B,A,B,A,A,B,B,A,A,A,A,B,B,B,B,B,B,A,A,B,A,B,B,B,B,B
1243854173,B,A,A,F,B,A,E,K,A,A,A,A,A,A,B,A,A,A,A,B,B,B,B,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A
1236869665,B,A,A,F,C,C,I,E,C,B,A,A,A,A,B,B,A,B,A,B,B,B,B,A,A,A,A,A,A,A,A,A,B,B,A,B,B,A,A
1242283851,B,A,A,F,C,C,L,L,C,B,A,A,A,B,A,B,A,A,B,A,B,A,A,B,B,B,B,B,B,A,A,A,B,A,A,A,A,B,B
1242857681,C,B,A,F,B,C,J,J,B,B,B,B,A,B,A,B,A,A,B,A,A,A,A,A,B,B,B,B,B,A,A,A,B,B,B,B,B,B,B
1239736327,B,B,A,E,B,D,A,C,B,A,A,A,B,A,A,B,A,A,B,A,A,A,A,B,B,B,B,A,A,A,A,A,B,A,A,B,A,B,B
1234862027,B,A,A,E,D,D,I,E,B,B,A,A,A,B,A,B,A,A,A,B,A,A,A,B,B,B,B,B,B,A,A,A,B,B,A,A,A,B,B
1245253653,B,A,A,F,D,D,B,J,B,B,A,A,A,A,A,B,A,A,B,A,A,A,A,B,B,A,A,A,B,B,A,A,B,A,B,B,A,A,B
1239365847,C,B,A,F,C,C,K,P,C,B,B,A,A,B,A,B,A,A,B,A,B,A,A,B,B,B,B,B,B,B,A,B,B,B,A,B,A,B,B
1237598025,B,B,A,C,A,E,I,I,A,A,A,B,B,A,B,A,A,B,A,B,B,B,B,B,B,A,A,A,A,A,A,B,B,A,A,A,A,A,A
1242878585,C,A,A,E,A,C,I,A,A,A,A,A,B,A,B,A,A,B,A,B,B,B,B,B,B,A,A,A,A,B,A,B,A,A,A,B,A,A,B
1237888519,B,B,A,B,D,C,A,B,B,A,A,B,B,A,B,B,A,A,A,B,B,B,B,B,B,A,B,A,A,A,A,B,A,A,A,A,A,A,B
1236867841,B,A,A,C,C,D,L,H,B,B,B,A,A,B,B,A,A,A,B,A,A,A,A,B,A,B,B,B,B,A,A,B,B,B,A,A,A,B,B
1238721583,C,A,A,C,B,C,L,L,B,B,A,A,A,B,A,A,A,A,A,B,A,B,B,B,A,B,B,B,B,B,B,A,B,B,B,B,B,B,B
1242455481,B,B,C,F,D,D,A,L,B,B,A,A,A,A,A,A,A,A,A,B,A,B,B,B,B,A,B,B,B,B,A,A,B,A,A,B,A,A,B
1245792075,D,B,D,E,D,D,K,L,B,A,A,A,B,A,B,A,A,A,B,A,B,A,B,B,A,A,A,A,A,B,A,A,B,A,A,B,A,B,B
1245559649,D,B,A,F,D,C,B,J,C,A,A,A,A,A,B,A,A,B,A,B,B,B,B,B,A,A,A,A,A,A,A,A,B,B,A,B,A,A,A
1236922095,B,B,A,E,D,D,A,I,B,A,A,B,B,A,A,A,A,B,B,A,A,B,B,B,B,A,A,B,A,A,A,B,A,A,A,B,A,A,A
1240376237,B,B,A,D,D,C,K,H,C,B,A,A,B,A,B,B,A,A,A,B,B,B,B,B,B,A,B,B,B,A,A,A,B,A,A,B,A,A,B
1240326057,B,A,A,C,C,E,A,G,B,B,A,A,B,B,A,B,A,A,B,A,A,A,A,B,A,B,B,B,A,B,A,A,B,A,A,B,A,B,B
1242410569,A,B,A,E,C,D,A,H,B,B,A,A,A,B,A,B,A,A,B,A,A,A,A,B,A,B,B,B,B,B,A,A,B,A,B,B,B,B,B
1235735655,A,B,B,D,C,A,L,G,A,A,A,A,A,A,B,A,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A
1238344917,B,B,B,C,C,B,A,C,A,A,A,B,A,A,B,A,A,B,A,A,A,B,B,B,B,B,A,A,A,A,A,B,A,A,A,B,A,B,A
1240429433,B,A,A,F,B,E,A,M,B,B,A,B,A,A,A,B,A,A,B,A,A,A,A,B,A,B,B,B,B,A,A,A,B,B,A,A,B,B,B
1236869863,B,A,A,E,C,C,K,J,C,A,A,A,B,A,B,A,A,B,A,B,B,B,B,B,A,A,A,A,B,A,A,A,B,B,A,B,A,A,A
1238297247,B,A,C,B,D,D,B,D,C,B,A,A,B,A,A,A,A,B,A,A,A,B,B,B,A,A,A,B,A,B,A,A,B,A,A,B,A,B,B
1242897217,A,D,A,C,D,C,A,I,A,A,A,A,A,A,B,A,A,B,A,B,A,B,B,B,A,A,B,A,A,A,A,B,B,A,A,A,A,A,B
1241236593,D,A,A,E,C,A,I,J,C,A,A,A,B,A,B,B,A,B,A,B,B,B,B,B,A,A,A,A,A,B,A,B,A,A,A,A,A,A,A
1241418173,D,B,A,E,D,A,I,M,C,A,A,A,B,A,B,A,B,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A
1241150891,C,A,H,E,D,B,I,J,A,A,A,A,B,A,B,A,B,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A
1238300271,C,B,A,D,B,C,A,H,A,A,A,A,B,A,B,A,B,B,A,A,B,B,B,B,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A
1235722199,B,B,B,C,B,C,A,F,A,A,A,B,B,A,A,A,A,A,A,A,B,B,B,A,A,A,A,A,A,B,B,A,B,B,B,B,B,A,A
1239391735,C,B,E,C,D,C,L,C,D,B,A,A,B,A,A,B,B,B,B,A,B,A,A,B,B,B,A,B,A,B,A,B,B,A,A,A,A,A,B
1239427453,C,A,A,E,B,D,B,P,C,B,A,A,A,B,A,B,A,A,A,A,B,B,B,B,B,B,B,B,B,A,A,A,B,B,B,B,B,B,B
1245231837,B,B,A,F,B,B,A,E,C,A,A,B,A,A,B,A,A,B,A,A,B,B,B,B,A,A,A,A,A,A,A,A,B,A,A,B,A,A,B
1234990643,B,B,A,C,B,B,I,F,A,A,A,A,B,A,B,A,B,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A
1243944795,B,A,A,E,D,B,B,E,A,A,A,A,B,A,B,A,A,B,A,B,B,B,A,B,A,A,A,A,A,A,A,A,B,A,A,B,A,A,A
1240326521,B,B,A,E,C,B,A,K,A,A,A,A,B,A,B,A,A,B,A,B,B,B,B,B,B,A,A,A,A,A,A,B,A,A,A,A,A,A,B
1237904705,C,B,F,F,A,A,B,I,A,A,A,A,B,A,B,A,A,B,A,A,B,B,B,B,A,A,A,A,A,A,A,A,B,A,A,B,A,A,A
1239650789,B,B,D,F,C,C,J,L,C,A,A,A,B,A,B,A,A,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A
1241129121,B,B,A,F,C,C,B,H,C,B,B,A,B,A,B,A,A,B,A,B,A,B,B,B,A,A,B,B,A,A,A,A,B,A,A,B,A,A,A
1245298359,B,A,A,E,C,C,A,J,C,B,A,A,A,A,A,A,A,A,B,A,A,A,A,A,B,B,B,B,B,A,A,A,B,B,A,B,B,B,B
1243965077,B,B,A,D,A,D,A,B,C,A,A,A,B,A,B,A,A,A,B,A,A,A,A,A,B,A,A,A,A,A,A,A,B,A,A,B,A,A,B
1245199407,C,B,A,C,C,B,J,C,A,A,A,B,B,A,B,A,A,B,A,B,B,B,B,B,A,A,B,A,A,A,A,B,A,A,A,A,A,A,A
1242595389,B,B,A,E,C,D,A,G,B,B,A,A,A,B,A,B,A,A,B,A,A,A,A,B,B,B,B,B,B,B,A,A,B,B,B,B,B,B,B
1242359155,A,A,A,E,A,E,B,H,B,B,B,B,B,B,A,B,A,A,B,A,B,A,B,B,B,B,B,B,B,B,A,A,B,B,B,B,A,B,B
1238088415,B,B,C,B,A,D,A,G,B,B,A,A,A,A,A,B,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,A,B,B
1240505655,C,A,A,F,C,C,B,K,C,B,B,B,A,B,A,B,A,A,B,A,A,A,A,B,B,B,B,B,B,B,A,A,B,B,B,B,B,B,B
1241524811,C,A,A,B,B,D,K,H,B,B,A,A,A,B,A,B,A,A,B,A,A,B,A,B,B,B,B,B,B,B,A,A,A,B,A,B,A,B,B
1237290307,B,B,B,C,C,C,A,D,A,A,A,A,A,B,B,B,A,A,B,A,B,A,A,B,A,A,B,A,A,B,A,A,B,A,A,B,A,B,A
1244729385,B,B,A,B,A,A,I,F,A,A,A,A,B,A,B,A,A,B,A,B,B,B,A,B,A,A,A,A,B,A,A,A,B,A,A,A,A,A,A
1237600755,A,B,A,C,A,D,B,B,B,B,A,B,A,A,B,B,A,A,B,A,A,A,A,B,A,A,B,A,A,A,A,A,B,A,A,B,B,B,B
1241119995,B,A,A,C,C,C,A,H,C,B,A,A,A,B,A,B,A,A,B,A,A,A,A,B,B,B,B,B,B,A,A,A,B,B,A,B,B,B,B
1254570743,E,A,A,E,C,D,A,E,C,A,A,A,A,B,B,B,A,A,B,A,A,A,A,B,B,B,B,A,A,A,A,B,A,A,A,A,A,B,B
1243734321,C,B,C,C,C,A,A,I,A,A,A,A,B,A,B,A,A,B,A,A,B,B,B,B,A,A,B,A,A,A,A,B,A,A,A,A,A,A,A
1238344775,B,B,A,C,B,D,A,I,B,B,B,B,B,A,B,B,A,A,A,B,A,B,B,B,A,B,A,B,B,B,A,A,B,B,B,B,B,B,A
1237119619,B,B,B,D,C,B,K,F,A,A,A,A,A,A,A,A,A,B,A,A,A,B,B,A,A,A,A,A,A,B,A,A,A,A,A,B,A,A,A
1241021039,B,B,A,C,B,B,J,E,A,A,A,A,A,A,B,A,A,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A
1241082669,C,A,A,F,C,D,A,K,B,B,A,B,A,B,A,B,A,A,B,A,B,A,A,B,B,B,B,B,A,B,A,A,B,A,A,B,B,B,B
1239292443,B,B,A,D,B,B,I,L,C,A,A,A,A,A,B,B,A,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,B,A,A,A,A,A,B
1236622711,C,A,A,C,C,C,I,D,C,B,A,A,B,B,B,B,A,A,A,A,B,B,A,B,B,B,A,B,B,A,A,A,B,A,A,B,A,B,B
1237285973,C,A,F,D,D,D,A,B,C,B,A,A,A,B,A,B,A,A,B,A,A,A,A,B,B,B,B,B,B,A,A,A,B,A,A,A,A,B,B
1242219739,D,A,A,E,D,B,I,N,A,A,A,A,A,A,B,A,A,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A
1245197719,A,B,A,F,A,C,E,N,A,A,A,A,B,A,B,B,A,B,A,B,B,B,B,B,A,A,A,A,A,B,A,A,B,A,A,A,A,A,A
1237569445,B,B,A,E,B,B,E,C,A,A,A,A,B,A,B,A,A,B,A,A,B,A,B,B,B,A,A,A,A,A,A,A,B,A,A,A,A,A,A
1242913991,B,B,A,F,B,C,B,J,A,B,A,A,A,A,B,B,A,B,A,B,A,B,B,B,B,A,A,A,A,B,A,A,B,A,A,B,A,A,B
1245406487,B,B,C,B,C,E,B,F,B,B,A,A,A,A,B,A,A,A,B,A,A,A,A,B,B,B,A,A,A,A,A,A,B,A,B,B,B,B,B
1242509075,B,B,A,E,D,B,A,C,A,A,A,A,B,A,B,A,A,B,A,B,B,B,B,B,A,A,A,A,A,B,A,A,B,B,A,B,A,A,B
1239707165,B,A,A,C,B,E,K,I,B,B,A,A,A,B,B,B,A,A,A,B,A,A,B,B,B,B,B,B,B,B,A,A,B,B,B,B,A,B,B
1238460581,D,B,A,E,C,A,E,M,A,A,A,A,B,A,B,A,B,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A
1240490171,C,A,A,F,C,E,B,L,B,B,B,B,A,B,A,B,A,A,B,A,A,A,A,B,B,B,B,B,B,A,A,A,B,A,B,B,B,B,B
1235175709,B,A,E,E,C,C,A,J,C,B,A,A,A,B,A,B,A,A,B,A,B,A,A,B,B,B,B,B,B,A,A,A,B,B,A,B,A,B,B
1237202539,C,A,A,E,D,B,I,J,D,A,A,A,A,A,B,A,B,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A
1237433625,D,A,A,F,C,A,B,O,A,A,A,A,A,A,B,A,B,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A
1232536987,B,B,A,E,D,B,K,E,D,A,A,A,B,A,B,A,A,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,B,A,A,B,A,A,A
1235794027,C,B,A,F,B,A,K,F,A,A,A,A,B,A,B,A,B,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A
1246633965,C,A,A,E,C,C,I,K,B,A,A,A,A,B,A,A,A,A,A,B,B,B,B,B,A,B,A,B,B,B,A,A,B,A,A,B,A,B,B
1232691749,B,B,A,E,A,A,I,E,A,A,A,A,A,A,B,A,B,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A
1243059855,B,A,A,C,B,C,K,D,C,A,A,B,A,A,B,A,A,B,A,B,B,B,B,B,A,A,B,A,B,A,A,B,B,A,A,A,A,A,B
1236671677,B,B,B,B,B,A,K,C,A,A,A,A,B,A,B,A,A,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,A,A,A,B,A,A,A
1241830007,C,B,C,C,C,C,B,E,A,A,A,B,B,A,A,A,A,B,A,A,B,B,B,B,A,A,A,A,A,A,A,A,B,A,A,A,A,A,B
1243190999,D,B,A,E,D,D,K,A,B,B,A,A,A,B,A,B,A,A,B,A,B,A,A,B,B,B,B,B,B,B,A,A,B,A,A,B,B,B,B
1251663775,C,A,C,E,B,C,B,I,C,B,A,A,A,B,A,A,A,B,A,B,A,B,A,B,B,A,A,B,A,A,A,B,B,A,A,B,A,A,B
1241235045,C,A,A,D,D,B,I,I,A,A,A,A,B,A,B,A,A,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B
1247685749,B,B,B,E,C,B,K,G,A,A,A,B,B,A,B,A,B,B,A,B,A,B,B,B,B,A,B,A,B,A,A,B,A,A,A,B,A,A,B
1239039525,C,B,A,D,A,C,G,G,C,B,A,A,A,B,A,A,A,A,B,A,A,A,A,B,B,B,B,B,B,A,A,A,B,A,A,B,A,B,B
1237406871,B,A,A,E,D,B,H,E,A,A,A,A,B,A,B,A,A,B,A,A,B,B,B,B,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A
1236897467,B,A,A,F,C,D,B,L,C,B,B,A,A,B,A,B,A,A,B,A,A,A,A,B,B,B,B,B,B,B,A,A,B,B,B,B,B,B,B
1239737667,D,B,A,F,B,B,J,H,A,A,A,A,A,A,B,A,A,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A
1256031213,C,A,A,E,B,C,J,I,C,A,A,B,B,A,B,A,A,B,A,B,B,B,B,B,A,A,B,A,A,A,A,B,B,A,A,A,A,A,A
1242391979,B,A,A,E,C,D,A,H,C,A,A,B,B,A,B,B,A,B,B,B,A,A,A,A,A,B,A,B,A,A,A,B,B,A,A,A,A,B,A
1240434769,C,A,A,F,B,A,G,I,A,A,A,A,B,B,B,A,B,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,B,A,A,A,A,A,B
1237599065,D,B,A,F,B,B,B,L,A,A,A,B,A,A,B,A,B,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A
1243651065,B,A,A,B,A,C,A,C,A,B,A,A,B,A,B,A,A,A,B,A,B,B,B,B,B,A,A,A,A,B,A,A,B,A,A,B,A,A,A
1236376559,C,B,F,E,B,A,I,N,A,A,A,A,B,A,B,A,B,B,A,A,B,B,B,B,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B
1243647251,B,A,B,C,C,C,A,K,A,A,A,A,B,A,B,A,A,A,A,B,B,B,A,B,A,A,A,A,A,A,A,B,B,A,A,A,A,A,B
1241234569,B,A,A,E,D,B,I,N,A,A,A,A,A,A,B,B,B,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B
1243745231,C,A,D,E,D,C,K,F,C,A,A,A,A,A,B,A,A,B,A,B,B,A,B,B,B,A,B,A,A,A,A,A,B,B,A,B,A,A,B
1241179737,A,A,B,D,D,C,B,C,C,A,A,B,B,A,B,A,A,B,A,B,B,B,B,B,B,A,B,A,B,A,A,A,B,A,A,B,A,A,B
1247685755,B,B,B,E,C,C,L,H,A,A,A,A,A,A,B,A,A,A,A,B,B,B,B,B,A,A,A,A,A,B,A,B,B,A,A,A,A,A,B
1243004005,C,B,A,C,C,B,K,M,A,A,A,A,B,A,B,A,A,B,A,B,B,B,A,B,A,A,A,A,A,B,A,A,B,B,B,B,B,A,A
1243893409,B,B,B,D,C,C,A,I,A,B,B,B,B,A,A,B,A,B,A,A,A,A,B,B,B,A,A,A,B,A,A,A,A,A,A,B,B,B,A
1242840957,C,B,A,F,B,A,K,J,A,A,A,A,B,A,B,A,B,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A
1238124247,C,B,A,B,B,E,A,E,B,A,A,A,A,A,A,B,A,A,B,A,A,A,A,B,A,B,A,A,A,B,A,A,A,A,A,A,A,B,B
1247684435,B,B,A,E,C,E,A,B,B,A,A,A,B,A,A,A,A,A,B,A,A,A,A,A,B,A,A,A,A,B,A,A,B,A,A,A,A,A,B
1245293683,B,B,A,E,D,C,A,K,C,B,A,B,A,A,B,A,A,A,B,A,B,A,B,B,B,B,B,B,A,B,A,A,B,B,A,B,B,B,B
1237498067,C,A,A,C,D,E,A,C,B,B,B,B,A,B,A,B,A,A,B,B,A,A,A,A,B,B,B,B,B,B,A,A,B,B,A,A,A,B,B
1240461087,D,B,A,F,A,A,B,J,A,A,A,A,A,A,B,A,A,B,A,B,B,B,B,B,B,A,A,A,A,A,A,B,B,A,B,B,A,A,B
1236338849,D,B,A,D,C,C,J,H,C,B,A,A,A,B,A,A,A,B,A,B,A,B,A,B,B,B,B,B,B,A,A,A,B,A,A,A,A,B,B
1239394723,D,A,A,E,C,B,J,J,A,A,A,A,B,A,B,A,A,B,A,A,B,B,B,B,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A
1237188527,C,A,A,B,B,C,J,C,C,B,A,A,A,A,B,B,A,A,A,B,A,A,A,B,B,B,B,A,A,A,A,B,B,B,B,A,A,A,A
1234686299,C,B,A,E,A,B,A,I,A,A,A,A,A,A,B,A,A,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,A,A,A,B,B,A,B
1240374945,D,A,A,E,D,C,J,M,A,A,A,B,B,A,B,A,B,B,A,A,B,B,B,B,B,A,A,A,A,A,A,B,B,B,A,B,A,A,B
1239197317,D,A,A,E,A,C,J,J,C,A,A,A,A,B,A,B,A,A,B,A,B,A,A,B,B,B,B,B,B,A,A,A,B,B,B,B,B,B,B
1237686931,C,A,A,C,C,D,A,K,C,B,A,A,A,B,A,B,A,A,B,A,A,A,A,B,B,B,B,B,B,A,A,B,B,B,A,A,A,B,B
1236714969,A,B,B,C,A,C,J,A,C,A,A,B,A,B,B,B,A,A,A,B,A,B,B,B,B,A,A,A,A,B,A,B,A,A,A,B,A,A,B
1235886779,B,B,A,D,A,A,A,L,A,A,A,B,A,A,B,A,A,B,A,B,B,B,B,B,B,A,A,A,A,A,A,B,B,A,A,B,A,A,A
1241021929,B,A,A,B,C,E,A,H,B,B,A,A,A,B,A,A,A,A,B,B,A,A,A,A,A,B,B,B,B,B,A,A,B,B,A,B,A,B,B
1236675029,B,A,A,D,A,C,J,H,A,A,A,B,A,A,B,A,B,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B
1237033887,D,B,G,E,C,C,K,C,C,A,A,B,A,A,A,A,B,A,B,B,A,A,A,A,B,B,A,B,A,A,A,B,A,A,A,B,A,B,B
1236717623,B,A,A,B,C,E,A,H,D,B,A,B,A,B,A,B,A,A,B,B,A,A,A,A,B,B,B,B,B,B,A,A,B,B,B,B,B,B,B
1238028307,B,B,A,B,C,A,K,B,A,A,A,A,A,A,B,B,B,B,A,B,B,B,B,B,B,A,A,A,B,A,A,B,A,A,A,B,A,A,B
1239155065,B,B,C,E,C,C,A,D,B,B,A,B,A,B,B,A,A,A,B,A,A,A,A,A,A,B,A,A,A,B,A,A,A,A,A,B,B,B,B
1236987439,D,B,F,E,C,D,L,G,B,B,A,A,A,A,B,B,A,A,A,A,A,B,A,B,A,A,A,B,A,B,A,A,B,A,A,B,A,B,B
1237465153,D,A,A,E,C,D,B,K,C,B,B,A,A,B,B,B,A,B,B,A,A,A,B,B,B,A,A,B,B,A,A,A,B,B,B,B,B,B,B
1247685417,B,B,B,C,A,B,A,C,A,A,A,A,A,A,A,A,A,A,A,A,B,B,B,B,A,A,A,B,A,B,A,A,B,A,A,B,A,A,B
1237595055,D,B,A,F,C,D,J,J,C,A,A,A,B,A,B,B,A,A,A,B,B,B,B,B,B,A,A,A,A,A,A,A,B,A,A,A,A,A,A
1250475399,C,A,A,D,C,B,K,I,A,A,A,A,A,A,B,A,A,B,A,B,A,B,B,B,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B
1242838925,B,B,B,A,C,B,A,C,A,A,A,B,B,A,B,A,A,B,A,B,B,B,A,B,B,A,B,B,B,A,A,B,A,A,A,A,A,A,B
1242786179,D,B,A,E,D,D,C,H,B,B,A,B,A,A,B,A,B,B,A,A,A,B,B,B,B,B,A,B,A,A,A,B,A,A,A,A,A,B,B
1240402343,D,B,A,E,B,D,B,L,B,B,B,A,A,B,A,B,A,A,B,A,A,A,A,B,B,B,B,B,B,A,A,A,B,B,B,B,B,B,B
1251696005,C,B,A,B,D,E,A,I,B,B,A,B,B,B,B,A,A,B,A,A,A,A,B,B,A,B,B,A,B,A,A,A,A,A,A,A,A,A,B
1240476457,C,A,A,C,C,E,A,G,B,A,A,B,A,B,A,B,A,A,B,A,B,A,A,B,B,A,B,A,A,B,A,A,B,A,A,B,A,A,B
1237026399,D,B,A,E,C,E,A,C,B,B,B,A,A,B,A,B,A,A,B,A,A,A,A,B,B,B,B,B,B,B,A,A,B,B,A,B,B,B,B
1237644851,D,B,B,E,A,C,I,B,C,A,A,A,B,B,B,A,A,A,B,A,A,A,A,B,B,A,A,A,B,B,A,B,B,A,B,B,A,A,B
1242935699,C,A,A,C,C,C,K,L,B,B,A,A,A,B,B,A,A,A,A,A,B,B,B,B,B,B,A,A,B,A,A,A,B,B,B,B,A,A,B
